gene	pval	qval	log2fc	mean	coef_mle	coef_sd
OPLAH	0.2595582216643102	0.6136064740172261	5.532254452995901	0.006049742325789828	0.4994534172762405	0.4429993855512464
OPN3	0.0015553439548563475	0.024014230736060998	4.103111338504432	0.01837329150795429	-0.7549656831163147	0.23859952718526925
OPRL1	0.3366770924034914	0.6892906482247049	5.389484406572218	0.002688774367017701	0.6303316072581827	0.6560817842197099
OPTN	0.3011678316643032	0.6551235590212718	2.7342463588315717	0.08380013443871835	0.1253446504714963	0.1212310081989108
ORAI1	0.5780917720871834	0.8629608156367004	3.585820068580255	0.0425722608111136	-0.08999152440780607	0.16180456373763913
ORAI2	0.2908530746841889	0.6444978852892317	2.553666938937053	0.07394129509298678	0.1297143611666882	0.12280625698508585
ORAI3	0.8140738119162385	0.9767795320454004	1.7837700180343907	0.008962581223392338	0.07996521620426808	0.34002598821977925
ORAOV1	0.2461558246154452	0.5989602639020741	2.897329217572965	0.02554335648666816	-0.2331761318539428	0.2010594593005076
ORC1	0.4842171669980151	0.8068762144511291	2.759291824221829	0.03428187317947569	-0.12457388114460324	0.17808074730105564
ORC2	0.9973112268452712	1.0	2.3415502488132582	0.08447232803047278	0.0003927274607115072	0.11654035740409185
ORC3	0.020461486827555442	0.1538946164779236	1.1947578258051952	0.06565090746134887	-0.30451112288461873	0.1313807268906145
ORC4	0.04502058539755649	0.2503859623852757	2.6643883693655335	0.07147658525655387	-0.2527563573704319	0.1260968517892176
ORC5	0.16046825943925724	0.4863418793558541	2.342113601918761	0.03114496975128837	-0.25117558553503105	0.17896392324841248
ORC6	0.07425325566477325	0.33057283197322035	2.786107757105981	0.23862872507282096	0.13143465762683104	0.07363081128690384
ORM2	0.4250326715307184	0.7625178826055763	3.6242445318858922	0.003809097019941743	0.4085191401673856	0.5121080765123329
ORMDL1	0.11322673804204132	0.4091042274750677	1.5374834107925697	0.1196504593322877	-0.15149962082450322	0.09565246091666624
ORMDL2	0.32767884571800154	0.6807303206238862	2.729796040450239	0.07573381133766524	0.11825210774605965	0.12081335977228155
ORMDL3	0.19106264270209872	0.5304119806442736	2.7013178390352346	0.03831503473000224	-0.21165809615251252	0.1618871789114354
OS9	4.502028877206854e-05	0.0012995500016725185	2.5332637142407872	0.1700649787138696	-0.32517024815725026	0.07969703609008165
OSBP	0.6047075867014597	0.8775589761511063	3.1690612430790988	0.045036970647546484	0.07919724181960493	0.1529959612314394
OSBP2	0.03477132508968128	0.2151808873674325	3.250307597571753	0.005153484203450594	-0.9975045412671404	0.4725244511886643
OSBPL10	0.4196809890964199	0.7584505837884138	2.675568530555497	0.039659421913511086	0.13099503440281154	0.16232852724237448
OSBPL11	0.03563089202867209	0.21872523434058727	1.5005182267773756	0.06721935917544253	0.26879081375351915	0.12792771564904792
OSBPL1A	0.8838693797963189	1.0	2.7186418615745733	0.09948465157965494	-0.015746411466768685	0.10780348744842183
OSBPL2	0.7747409425414689	0.9609168085605788	2.644381770150843	0.04458884158637688	0.04480488915229447	0.1565624028547713
OSBPL3	1.0	1.0	0.0	0.023526775711404886	0.0	0.2157720018677042
OSBPL6	0.7689490762092785	0.9588984300943544	4.521913554064229	0.004705355142280977	-0.14383814266362754	0.4896620497367529
OSBPL7	0.21116195143076769	0.5561933492430867	2.255271237879263	0.008066323101053105	-0.4442704962094313	0.3553093050132748
OSBPL8	0.8797852924242469	1.0	2.497993391308703	0.1935917544252745	0.011754710851794373	0.07772151510487274
OSBPL9	0.2376001302890387	0.5878333432493412	1.851624203312936	0.1678243334080215	0.09682509108379428	0.08198522941546603
OSCP1	0.5595846812289667	0.8526559365295235	2.339418396846098	0.010531032937485996	-0.17853440853462316	0.30599332460897183
OSER1	0.2292690394853483	0.5777453377301381	1.8669544632302009	0.04817387407573381	0.1813811174720588	0.15086881724431325
OSER1-AS1	1.0	1.0	0.0	0.010755097468070804	0.0	0.30524273424816617
OSGEP	0.20788774904296686	0.5520126791809055	2.1333475371066317	0.08962581223392338	0.1396082769371291	0.11085346032946893
OSGEPL1	0.6930533851693164	0.9262756343557972	1.669593964079934	0.011875420120994849	0.11500353468118935	0.2913585634648385
OSGEPL1-AS1	0.5135666718801271	0.8249521519282181	2.807822596635039	0.003809097019941743	0.32642283417644324	0.4996567640901014
OSGIN1	0.9780971581797212	1.0	8.367147076167017	0.00425722608111136	-0.01402971973995598	0.5110154543829846
OSGIN2	0.13953537645988326	0.4565457324478406	2.10570172176648	0.016580775263275824	0.3741074706227592	0.25319900676593354
OSMR	0.579895612599304	0.8631100488361328	4.204117052051346	0.002464709836432893	-0.3369562848616241	0.6087328596525985
OSR2	4.0949306185922305e-06	0.0001677821423008864	5.022776038532995	0.01814922697736948	2.175170563523724	0.47219541185723496
OST4	0.05033191480215349	0.2656116349766854	0.9729511731139566	0.7165583688102174	-0.09079435112347392	0.04639152434431392
OSTC	0.8332115672629683	0.9861825222803328	1.7246429581946314	0.3916647994622451	0.01216528981574006	0.05776918139912194
OSTF1	1.1633086013373985e-05	0.00041047747717113444	1.740125774010506	0.029576518037194712	-0.8543261511298432	0.19485796381003587
OSTM1	0.6446573217378035	0.9015417196636144	2.101875070697945	0.012547613712749272	0.13470129337838355	0.2920689268924081
OTOGL	0.0810616735999592	0.3481390900604005	2.9107196285343098	0.013219807304503695	0.5118799506261732	0.2934151087095118
OTUB1	0.7237758152685643	0.9408605777418612	1.9950149219523432	0.13130181492269774	0.0317137173962027	0.0897345461144763
OTUB2	0.2817478810684366	0.6352285505166493	3.3024804651218713	0.010531032937485996	0.3607558745061866	0.3351500219960218
OTUD1	0.6244195874547942	0.8905635138616484	3.1514195346834994	0.004705355142280977	0.22714702468018946	0.46394758213828996
OTUD3	1.0	1.0	0.0	0.01926954963029353	0.0	0.2247829809294596
OTUD4	0.6462677994758874	0.9024999303699288	1.8811195691482558	0.039659421913511086	-0.07429903082947333	0.16188804560126333
OTUD5	0.08349448330997533	0.3529551210079216	3.2534864558238232	0.03764284113824781	0.2971125854663698	0.1716659118078532
OTUD6B	0.25191096979899363	0.6049803993761251	2.3670273521490985	0.05265516468742998	-0.16909371732276868	0.14758727906780894
OTUD7B	0.2141375928818368	0.5592970833286545	3.342229663750052	0.03383374411830607	0.226266609616334	0.1821398907330292
OTX1	0.2937552945926054	0.6484537107716472	16.35300409316836	0.009186645753977143	0.3525710074425689	0.3358077748363092
OTX2	0.13347312238000653	0.44771556153176173	4.063670065339457	0.3416984091418329	-0.1031228823683832	0.06872358970172729
OTX2-AS1	0.4737820003024944	0.7989512664648416	7.767028967771893	0.002240645305848084	-0.36913175045808827	0.5153031012739147
OVGP1	0.15223500081459804	0.4742906730685499	6.715708494299951	0.003809097019941743	0.7555028665998526	0.5277031801632617
OVOL1	0.02858067158472455	0.19164548029893952	4.7649083091410604	0.00560161326462021	-1.1179312573923117	0.5106521854615496
OVOL2	2.0031531988706772e-10	1.896226262599925e-08	4.587913612912369	0.03853909926058705	1.303487284949096	0.2049154228170972
OXA1L	0.7968494652048823	0.9696754938461221	2.6469261372491704	0.08984987676450817	-0.027953146396945527	0.10858685780945307
OXCT1	9.969802761133907e-14	1.537590030329483e-11	2.576149376843217	0.08648890880573605	-0.879593551893163	0.11820396164306325
OXER1	0.5476095967569004	0.8452141375334773	3.437322762610028	0.0035850324893569353	-0.3180030291721581	0.5288187840809199
OXLD1	0.6725263503760013	0.9157834013155748	3.0745480923442963	0.03316155052655165	-0.07658509921995163	0.1811879045453958
OXNAD1	0.10889685981050977	0.4009437493988888	2.9704693627651806	0.018821420569123903	-0.3728145337844073	0.23254817168441155
OXR1	0.07784898982876952	0.3400875984690295	2.9059629850186925	0.04951826125924266	0.26583780118713224	0.15076106301386186
OXSM	0.9660788182676264	1.0	2.426965065414496	0.010531032937485996	0.013385675125396122	0.3147592333525917
OXSR1	0.3494931945807309	0.7022371198902735	2.001198810668744	0.08133542460228546	-0.10679149958867998	0.11414558207286628
OXTR	0.7982100549130857	0.9700930771858522	3.920069252579197	0.007394129509298678	0.09586486464045288	0.37496381155097497
P2RX4	0.050812761722546895	0.2672245085837849	2.5743602959229217	0.029576518037194712	-0.3595261314639733	0.18408372496224856
P2RX5-TAX1BP3	0.11522289644579532	0.41239882049934456	5.3842177129156665	0.002912838897602509	-0.970334874062892	0.6160287805927505
P2RY1	0.044675939514341234	0.24941750257345974	3.4269757399065583	0.004929419672865786	0.9644684135940114	0.4803864332827478
P2RY11	1.0	1.0	0.0	0.01008290387631638	0.0	0.32495863916557305
P4HA1	0.1956913356855705	0.5360325830413372	3.1593186500179278	0.09455523190678916	-0.14384329151678554	0.11116818512238492
P4HA2	1.0	1.0	0.0	0.023526775711404886	0.0	0.21151544721675514
P4HB	0.038677717101059265	0.2294253867455227	2.7230260801617385	0.3932332511763388	0.11597649522497495	0.0560923457019864
P4HTM	0.8049759949933397	0.9732237904770532	5.331029474875451	0.01837329150795429	0.059670981891013934	0.2416686007364487
PA2G4	0.03797805134450116	0.2269424173942633	1.4913725068796762	0.6168496526999776	-0.09875055252615576	0.04758852824571013
PAAF1	0.39177488856368536	0.7349326391178278	5.10631641376524	0.04391664799462245	-0.13286878043987066	0.15514748965749922
PABPC1	0.6623334592727851	0.9103022991867674	1.6291332026686092	3.919336768989469	0.011063223683965765	0.025334055207996198
PABPC1L	1.0	1.0	0.0	0.041003809097019936	0.0	0.1601006694903912
PABPC3	0.6716236075331117	0.9151148014998812	2.2297556704213184	0.04122787362760475	0.06775249268558749	0.15982348582946834
PABPC4	0.986690926344418	1.0	2.5159907292318464	0.1994174322204795	-0.0012247882573743838	0.07342316575510881
PABPC4L	0.00803252942214927	0.08277364778409976	1.5043333015463791	0.01702890432444544	-0.7151008191558075	0.26977816357276485
PABPC5	0.0017344039186386606	0.026114594638499584	5.9677830860301775	0.008290387631637912	-1.1257205516573154	0.3593906197236618
PABPN1	0.09430146577940324	0.37334350138104666	1.9765948560164857	0.18686981850773024	0.13054331433763888	0.07802335668526518
PACRGL	0.00385524998618858	0.04749436460851804	2.092430882818303	0.016804839793860632	-0.7618666210424877	0.26364274082357303
PACS1	0.7846527459466308	0.9650314216904292	1.8151405741755315	0.01926954963029353	0.06300117614462794	0.2305532887321389
PACS2	0.6199994230668509	0.8878572854476364	2.43416863085195	0.04391664799462245	-0.07576891133596189	0.15280575439241162
PACSIN1	0.02384720370430715	0.17065037583546994	10.482554783313656	0.006049742325789828	1.1026403804250786	0.4879842218813234
PACSIN2	0.3393905470189418	0.6920925045880247	2.254789523131145	0.06408245574725521	0.12311161237102093	0.12886273787195626
PACSIN3	0.04262700714814338	0.242380864957304	3.607194563009888	0.013443871835088505	0.5795981766948944	0.2858900671431726
PAF1	0.5466472661226054	0.8446970461047396	2.0853891265654902	0.0770781985211741	-0.07227069546723347	0.11989331463537894
PAFAH1B1	0.2235711806321634	0.5713531977950242	1.8764032942663817	0.2357158861752185	-0.08397732073293207	0.0689986273758143
PAFAH1B2	0.6938075678603179	0.9268323772701434	1.7709332736345458	0.1519157517365001	0.033440270197103564	0.08493992486309711
PAFAH1B3	0.009656192056112234	0.09308704685613407	1.5523071868993106	0.21151691687205915	-0.1893821172425625	0.07317973378200802
PAFAH2	0.032305412821664437	0.2060486514277652	2.8816034094161824	0.032265292404212415	0.3935389450389289	0.18384420450311534
PAG1	0.4829182744351333	0.8056827280805724	4.017517948860546	0.0035850324893569353	0.3774673282444146	0.5379965485841682
PAH	0.2984346129641109	0.6529030120410242	22.429123025978647	0.002912838897602509	0.6633820135323178	0.6379923664436229
PAICS	0.04370095454616019	0.2463405758113325	1.3412271783339262	0.3383374411830607	-0.1250168862974176	0.06198320176537159
PAIP1	0.3551418694911077	0.7062566990461765	2.164180800066442	0.10441407125252072	-0.09356180047087673	0.10118489068227182
PAIP2	0.016637174277898126	0.13361349961292066	1.171430352447066	0.2868025991485548	-0.15473914283609005	0.06461924607711571
PAIP2B	0.12186819099652735	0.4249905461428695	2.5082898451853355	0.029352453506609907	0.2920457882542662	0.1887845248191921
PAK1	0.6909094168007459	0.925302239731392	2.0071405904505335	0.1723056240197177	-0.032380258076529965	0.08143493483313087
PAK1IP1	0.05934835710530328	0.29155889392533746	0.917928623527072	0.16423930091866454	-0.15852822812207626	0.08407292307819647
PAK2	0.010050816159416165	0.09573733699108	2.357606956151479	0.19852117409814027	-0.1949698164441918	0.07574360986493396
PAK4	0.0013517426210210015	0.02177701785931252	4.205698285203058	0.018597356038539098	0.8353772318970917	0.2606674893913485
PAK6	0.2284652325927672	0.5767728126849958	4.872243291233119	0.005825677795205019	0.5204501098720593	0.4321520373893531
PAK7	0.7636789650965129	0.9562986539651734	3.151072908944513	0.002912838897602509	0.1762059698322741	0.5860771619486503
PALB2	0.9277398566165862	1.0	6.012716550025162	0.0425722608111136	0.015385831633542728	0.16965522446004358
PALD1	0.010562161567343908	0.09861786502975188	6.881742566993925	0.013667936365673313	0.71607424835437	0.2800599778379942
PALLD	0.4056053018265555	0.746966162653335	1.6413837973227738	0.13914407349316604	-0.0782102290307419	0.09404199402883467
PALM	0.4908207854910205	0.8107577489856304	2.6072383263873307	0.02016580775263276	0.158286177245042	0.22973188843963735
PALM2	0.7464994265269957	0.951123283069669	5.502430453187444	0.002912838897602509	-0.17266219335076616	0.5341302869827501
PALM3	1.0	1.0	0.0	0.008290387631637912	0.0	0.368616467330554
PALMD	0.21131781409753006	0.5561933492430867	2.662906369747419	0.002912838897602509	-0.7984881267123684	0.6388160558090297
PAM	0.8802693033236653	1.0	2.2340007123780063	0.0477257450145642	0.023147403136653342	0.1536728138435309
PAM16	0.5852604311710023	0.8665895014296848	2.3069125570517675	0.008066323101053105	-0.1912535050634112	0.3504627452070119
PAMR1	0.5621909349595882	0.8533266364320808	2.7887067381121944	0.011875420120994849	0.1787492955248187	0.3084062916704928
PAN2	0.982781911830924	1.0	3.263082445251355	0.01613264620210621	0.005569186965389183	0.2580555600004749
PAN3	0.8199269362175832	0.9794495660019682	3.368956418480749	0.041003809097019936	-0.036990590812441916	0.1624967547565334
PANK1	0.17466885202021576	0.5060161804198989	2.418792821087766	0.025319291956083352	0.2737190556231438	0.20165639621092007
PANK2	0.09625520807404908	0.3764099675283184	2.8504152249086485	0.05153484203450594	0.2426168818111756	0.1458660073259498
PANK3	0.16242271888730353	0.4878368138833979	2.660596225957357	0.1037418776607663	0.14565326257403985	0.10426373244572087
PANK4	0.3575652396186979	0.7079530540312252	5.6317891840630505	0.01949361416087833	0.20729131819590868	0.22531312609671714
PANX1	0.06376358229907053	0.3030067361429553	3.269399316325728	0.011651355590410035	-0.578176442769215	0.3118822409381577
PANX2	0.9379143323800804	1.0	3.1687572056295603	0.007394129509298678	-0.02954314869845444	0.3792857385761699
PAOX	0.13756601168104088	0.4534602233806955	6.127217305654852	0.0035850324893569353	0.8344782284373462	0.5619698957579194
PAPD4	0.6783733663702629	0.9196282788562874	3.4036809864073523	0.042124131749943984	0.06652188425439771	0.16041590820058144
PAPD5	0.8993580696521479	1.0	2.673363210489805	0.03786690566883262	-0.02105907121354549	0.16651132480267442
PAPD7	1.0	1.0	0.0	0.02375084024198969	0.0	0.20569515624486973
PAPLN	1.0	1.0	0.0	0.005377548734035402	0.0	0.4452744330442652
PAPOLA	0.7819495264873024	0.9639046248338448	1.289056367947801	0.4954066771230114	-0.014062663276636763	0.050808206958602616
PAPOLG	0.7248401870250458	0.941619951458052	3.1052615224502347	0.04145193815818956	0.056784909776412575	0.16132194251259538
PAPPA	0.5990028362311848	0.8748577282516751	6.400615134431959	0.003136903428187318	-0.3065845261766378	0.5830431810900565
PAPSS1	0.4782788160938272	0.8031386138614963	2.567964297178502	0.2933004705355142	0.04677217000069167	0.0659623644215871
PAPSS2	0.4045721025352633	0.7464923617958091	4.052396467267596	0.015236388079766973	0.22307773943454806	0.2676450593017489
PAQR3	0.10986443823465564	0.4024551052065341	2.400269603187972	0.03562626036298454	0.2752471844827854	0.1721583133363342
PAQR4	1.0	1.0	0.0	0.015236388079766973	0.0	0.2585330394097416
PAQR5	0.8831749770375809	1.0	3.0595135521777483	0.033609679587721264	0.02674433611466424	0.18200164061489088
PAQR6	0.4859146819320943	0.8076143714956259	5.215345287394501	0.00425722608111136	0.3405733914009977	0.4887528961781286
PAQR7	0.13770694835603292	0.4534602233806955	3.533352789705248	0.01770109791619986	0.38120375614297664	0.2568093104927431
PAQR8	0.021022753078753897	0.1561130449860961	12.385101397897305	0.009410710284561951	0.8699585660175783	0.3770011119302276
PAQR9	0.2618681993959753	0.6151726332986124	8.77496895207828	0.004033161550526553	0.5835009580937578	0.5200606084859956
PARD3	0.6296660804323295	0.8925340061839871	2.45907830317097	0.13174994398386736	-0.044642494163195164	0.0925814628279356
PARD3B	0.06338473317741111	0.3022244590154493	3.6841363863560015	0.030024647098364332	-0.3529229704607611	0.1901029829570279
PARD6A	0.033824278441738416	0.2114468648970983	5.251532364125231	0.0033609679587721267	-1.4396826143548844	0.6784042699391641
PARD6B	0.2978541279565432	0.6523609000050282	1.8144599936243209	0.03853909926058705	0.17178465374704366	0.16501156361653624
PARD6G	0.3778635161514217	0.7248744239138075	2.3301654046645544	0.02375084024198969	-0.18482009078966816	0.2095846866928679
PARG	0.6995787599799749	0.9300610610511622	2.5682813567309686	0.030248711628949137	-0.06952738328744297	0.18017449233955984
PARK2	0.6654878945297658	0.9119394811970484	8.075363256601866	0.002240645305848084	0.3085512156186349	0.7136626409066904
PARK7	0.0017683992058767915	0.026413290224145743	1.839277705030002	0.5814474568675778	-0.1560139235682171	0.0498988958682608
PARL	0.6895220701134563	0.9245267104012213	1.9446075359745651	0.10575845843602956	0.04120939944667154	0.10315147404916034
PARM1	1.0	1.0	0.0	0.00851445216222272	0.0	0.3469474602939995
PARN	0.947020726691686	1.0	1.9508621902856893	0.07058032713421465	-0.008315980423617845	0.1251491830449516
PARP1	4.3060262884253575e-05	0.001257542911381414	2.1682473647821343	0.8438270221823885	-0.1722428872188217	0.04210890616289293
PARP11	0.3826551568508081	0.7285715892566414	1.4219986451936026	0.023302711180820074	0.1822410818903732	0.20874919623885885
PARP12	0.18958198953070626	0.5295421958182687	12.022092265941415	0.002240645305848084	0.9484876670876664	0.7230336895519761
PARP14	0.0018992900943335391	0.027792810058445798	3.899652018269399	0.08111136007170065	0.38814503725664345	0.12498453372696908
PARP16	0.9661686391495228	1.0	2.209886175591342	0.01725296885503025	0.01029231625320282	0.2426629761149898
PARP2	0.16704703002372726	0.4954381015785825	2.293796888732752	0.08917768317275375	-0.15605707141890954	0.11294122645439915
PARP3	0.3629178546769123	0.7119895408283371	3.40979232165732	0.003809097019941743	0.4170006790531228	0.4583335547886897
PARP4	0.043302775374798534	0.24500160543878186	2.1631484112749413	0.05131077750392113	-0.2881007001254895	0.14256921512857226
PARP6	0.668788064863771	0.9126820610852746	3.3444827270792787	0.03562626036298454	0.07458265098153527	0.17433514396277494
PARP8	0.6828567707918636	0.9220749666393624	6.4872585334479425	0.012099484651579655	-0.12468098684513253	0.3051658687631957
PARP9	0.6572809245707911	0.9079949648408492	1.256591158220095	0.016356710732691015	0.11576751917078155	0.2609313770009719
PARPBP	0.9399507939999768	1.0	1.7766544996440816	0.0663231010531033	0.00947966022644446	0.12583891308961284
PARS2	0.8315108090741709	0.9858311834217732	1.6193547994599533	0.007618194039883486	-0.07691344237644343	0.36149599183161424
PARVA	0.4294732407159618	0.7650810774908879	1.9007231910839248	0.05019045485099709	-0.11477355848098303	0.14526581620709314
PARVB	0.022313129782510543	0.162909584784436	2.635298536931726	0.016580775263275824	0.5737795149969166	0.2511075747882444
PASK	0.5821924293452025	0.8640360840729724	2.8768197019779183	0.027335872731346626	-0.10872821744536172	0.1976211633088736
PATL1	0.3905458989243344	0.7341321567564251	2.853845147255975	0.03562626036298454	-0.14908402297191056	0.17363055803395067
PATZ1	0.6562942298052203	0.9076191594567192	2.5440261954984265	0.058032713421465376	-0.06036029114375615	0.13563033867115576
PAWR	0.23823261640871696	0.5887614139045821	2.8065296198456195	0.2393009186645754	0.08414171678087957	0.07134185531208137
PAXBP1	0.11402771227608975	0.4106567740495978	2.437533834732308	0.1167376204346852	0.15537635441492198	0.09831795114348943
PAXIP1	0.4451216564217781	0.779303553067006	2.2921646674934943	0.040555680035850326	-0.1235199841709923	0.16176575168082585
PAXIP1-AS1	0.39895314305209295	0.7410055265944558	2.4757821080978997	0.01994174322204795	-0.1946769087912308	0.2307986658748565
PBDC1	0.6618074510984799	0.909943811857932	1.5784064610588209	0.19852117409814027	-0.033330290748773174	0.07619761564234145
PBK	0.06795417188459796	0.3136311241721559	2.2943802630671195	0.03159309881245799	-0.3427847460416793	0.18779529716107332
PBLD	1.0	1.0	0.0	0.006273806856374636	0.0	0.4085560253435168
PBRM1	0.9851688595016116	1.0	3.0280070629646416	0.2370602733587273	0.0013030765169258216	0.0700987734676765
PBX1	0.2833956570407015	0.6365999535171044	2.5283570830156346	0.24064530584808425	-0.07486205273037058	0.06978697198947452
PBX2	0.5896490387981652	0.8690655852763505	1.876976757889866	0.02151019493614161	0.11837791956774925	0.21948472303477912
PBX3	0.0028197946023460485	0.037144434464301206	2.8563614191295854	0.03607438942415416	0.5097185353668068	0.17066112010227322
PBX4	0.6546560206632961	0.9070735525826452	7.719284189716125	0.003136903428187318	0.2457144662199603	0.5493239543381124
PBXIP1	0.3966870904458937	0.7389966074186124	2.9605086331433146	0.06273806856374636	-0.11107057540426966	0.1310485673273317
PC	0.036233519201147146	0.2208442649000647	3.0681827419043173	0.006049742325789828	0.980153205266257	0.4680105739622528
PCAT6	0.4745295166787034	0.7992872924201598	12.659915188415976	0.008290387631637912	0.25029359676609	0.3499979712517902
PCAT7	0.4446486244261376	0.7789810731627084	2.833878051485448	0.02487116289491374	0.1562397598916026	0.20440413971864144
PCBD1	0.049237349195776485	0.2624589728393119	1.0756963347084711	0.2314586600941071	0.13812031593285054	0.07023552784463373
PCBD2	0.8339455065631579	0.986787588197061	3.185783176600756	0.021062065874971992	0.0463558032356375	0.2211167264539433
PCBP1	0.5167401444376247	0.8268565192994679	2.5678723339592264	0.35984763611920234	-0.03828663004615601	0.05904981036155025
PCBP1-AS1	0.9636352954725976	1.0	2.4239208262735645	0.024647098364328927	0.009528112927731598	0.2089856457255618
PCBP2	0.5960127212434876	0.8735002007131918	2.3809137565740035	0.5034730002240645	-0.02602236808261233	0.04908555500300766
PCBP4	0.6400154018711128	0.8994421425292204	3.5281321552646387	0.03517813130181492	-0.0797213372301357	0.17046228933005195
PCCA	1.0	1.0	0.0	0.03629845395473896	0.0	0.16453703812400378
PCCB	0.08170570190325055	0.349810500412981	1.1784915532264284	0.05511987452386288	-0.2386338624090259	0.1370770599338139
PCDH1	1.0	1.0	0.0	0.004705355142280977	0.0	0.4828893504600839
PCDH10	0.001094863063112017	0.018416777456220036	2.6276249400357328	0.03159309881245799	-0.6769278199055021	0.2073322342827596
PCDH11X	0.00016247338116581744	0.0038919888828656377	4.154569072542587	0.02442303383374412	-0.819259411157993	0.21724183539445704
PCDH15	0.0018639497634060922	0.0273924780005482	5.0712174867348825	0.007394129509298678	1.560557602931126	0.5016104019382213
PCDH17	0.0001525025608295483	0.003698321819693249	2.913991907300049	0.05511987452386288	0.6086077543270019	0.16071149310972976
PCDH18	0.22980645164980884	0.5785144228794636	2.0627054742232622	0.014340129957427741	-0.3171109182341317	0.2640703806326257
PCDH20	0.047466149068215994	0.25792571738334635	5.474042063097512	0.022854582119650458	0.4591312728965313	0.2316368188984841
PCDH7	8.6709955434916e-05	0.002242254250352701	3.7061282650183514	0.3732915079542909	0.24074368119124334	0.061335111612372026
PCDH9	0.4747060121859359	0.7994864691121664	13.313110816452062	0.008962581223392338	0.2472063030640123	0.3458189777440668
PCDHA10	0.44981470189801903	0.7826285458552679	1.5727826937569367	0.010755097468070804	-0.2292896459229451	0.3034039559152542
PCDHA12	0.040643729615343904	0.23539064670894955	0.8190611466255845	0.027784001792516246	-0.3978128736886464	0.1943255782371968
PCDHA2	0.4695447633318752	0.7961669452122692	23.69332797479088	0.002464709836432893	-0.4578098958315748	0.6330161317559115
PCDHA4	0.5559534735420173	0.8505369346676025	16.75675342543106	0.003809097019941743	-0.30234175028343224	0.5134334726713892
PCDHA9	0.8262381623551498	0.9828257280622256	2.582295291182309	0.002912838897602509	0.1366936617299572	0.6226685216456611
PCDHAC1	0.8315463702303287	0.9858311834217732	4.061480181110577	0.00560161326462021	-0.09049343231812723	0.4254135952795953
PCDHB10	1.0	1.0	0.0	0.00425722608111136	0.0	0.5019795927171822
PCDHB13	0.5516932079127601	0.8479889106170824	7.076107941474287	0.002912838897602509	-0.3786365474023004	0.6361235967543244
PCDHB15	0.4421791308213767	0.7765056848829587	6.110856189215464	0.004481290611696168	-0.3755042073089771	0.4886078175680735
PCDHB16	0.35515127256804835	0.7062566990461765	6.244931410315818	0.00425722608111136	-0.4425719144279853	0.4786404896532092
PCDHB2	0.009421382689053235	0.09195630365581756	1.9847169795834496	0.03629845395473896	-0.4403707687617365	0.16961000223175646
PCDHB4	0.8730876600360276	1.0	6.933463815455293	0.0035850324893569353	-0.08741430552211668	0.5472363533809895
PCDHB5	0.1605627368413769	0.4865086370606488	2.3489670392691657	0.02576742101725297	-0.28746578459488203	0.20486714957452576
PCDHGA10	0.9221753468419968	1.0	2.2120498999693723	0.008066323101053105	-0.034849445637486265	0.35672073649833763
PCDHGB6	0.6256576114928103	0.8910330333420122	7.196182055851442	0.003809097019941743	-0.25922434491553703	0.5313630917741882
PCDP1	0.010525412723620065	0.09861786502975188	5.810417194576348	0.01008290387631638	0.970513052207545	0.3793923076574784
PCED1A	0.7670454774643303	0.9579170433696113	2.3259759202815355	0.042124131749943984	-0.046681515216858434	0.15757913043772415
PCED1B	0.12725800967969692	0.4352931196769864	14.879728331100118	0.00560161326462021	0.7631697723041243	0.5004377635406244
PCF11	0.7216054990389147	0.9403148607320512	2.3578119278480805	0.1252520725969079	0.03419718537971892	0.09597488379619812
PCGF1	1.0	1.0	0.0	0.005825677795205019	0.0	0.4206671140472159
PCGF2	0.8151821161392667	0.9771949873363523	2.465556642306093	0.047053551422809765	0.035001094326527225	0.14973981661118174
PCGF3	0.6620699581645815	0.9102135662827571	1.5115002609023207	0.05355142280976921	0.060337139529964424	0.1380532276197637
PCGF5	0.9846304586026996	1.0	1.5625016131550846	0.02487116289491374	0.0040676136155917645	0.21115043676956066
PCGF6	0.2278673316703808	0.5761765696974255	2.9874170065662264	0.029352453506609907	-0.2356672135515189	0.19543322880968345
PCID2	0.14952836926183946	0.4710938095914286	1.844161485622431	0.06811561729778176	-0.17652645505342954	0.12248579898136396
PCIF1	0.8655972672504926	1.0	4.306778452972529	0.00851445216222272	0.059612662832109836	0.35220938196085616
PCK2	0.6101101970579548	0.8805859689608293	2.4938521125079056	0.01568451714093659	0.12855693188910666	0.2521138589390088
PCLO	0.8481085113809426	0.9944401333397884	3.6864801260418067	0.027111808200761815	0.039942669355115284	0.20854264181888507
PCM1	0.01747554565513032	0.13722617637666898	2.714436325595558	0.5624019717678691	-0.11761771157854675	0.04949101482286832
PCMT1	0.011002513688642024	0.10204088033128407	1.6872972201676903	0.14765852565538876	-0.2303206023202668	0.0905840020583388
PCMTD1	0.2066225944929574	0.5504625268925266	2.988748691757391	0.09007394129509297	0.1451283778806838	0.11491612196665175
PCMTD2	0.7437948991974568	0.9501469321902551	2.5365777974435724	0.06699529464485772	-0.04280656316657617	0.13097418099373986
PCNA	0.0037437458020663774	0.04667271106191018	1.6536203492641866	0.2726865337217119	-0.2117183185868076	0.07303191538476997
PCNP	0.931589200256182	1.0	1.7237073151173783	0.2753753080887296	0.005607184065582911	0.06531712336096622
PCNT	0.9415779343199152	1.0	3.5847925133973257	0.09612368362088282	0.008263461290727223	0.1127551863034433
